"(acres)
2,596
3,356
3,743
4,391
4,835
5,410
22,696
27,097
28,858
29,683
35,288
38,011","(pounds)
1,841
1,740
1,847
1,746
1,764
1,520
2,047
2,025
1,936
1,985
1,962
1,868","(1,000 pounds)
4,778.2
5,837.9
6,913.8
7,667.6
8,530.5
8,221.0
46,465.6
54,877.7
55,861.1
58,911.4
69,246.1
70,995.9",(dollars)
2.69
2.62
2.75
3.91
3.76
4.34
3.10
3.37
3.89
3.17
3.35
3.83
